OCLC_number,digitizedBySefaria,language,license,title,updated_version_source,versionSource,versionTitle,purchaseInformationURL,image url,update image
,FALSE,en,CC-BY,Kimcha Davshuna on Pesach Haggadah,,www.oceansidejewishcenter.org,Rabbi Mark Greenspan,,,
,FALSE,en,CC-BY,Ephod Bad on Pesach Haggadah,,http://www.oceansidejewishcenter.org/,Rabbi Mark Greenspan,,,
,FALSE,en,CC-BY,Maaseh Nissim on Pesach Haggadah,,http://www.oceansidejewishcenter.org/,Rabbi Mark Greenspan,,,
,FALSE,en,CC-BY,Kos Eliyahu on Pesach Haggadah,,www.oceansidejewishcenter.org,Rabbi Mark Greenspan,,,
,FALSE,en,CC-BY,Maarechet Heidenheim on Pesach Haggadah,,http://www.oceansidejewishcenter.org/,Rabbi Mark Greenspan,,,
,FALSE,en,CC-BY,Minchat Ani on Pesach Haggadah,,http://www.oceansidejewishcenter.org/,Rabbi Mark Greenspan,,,
,FALSE,en,CC-BY,Shibolei HaLeket on Pesach Haggadah,,www.oceansidejewishcenter.org,Rabbi Mark Greenspan,,,
,FALSE,en,FALSE,Gevurot Hashem,,http://www.oceansidejewishcenter.org/,Rabbi Mark Greenspan,,,
,FALSE,en,CC-BY,Marbeh Lesaper on Pesach Haggadah,,http://www.oceansidejewishcenter.org/,Rabbi Mark Greenspan,,,
,FALSE,en,CC-BY,Naftali Seva Ratzon on Pesach Haggadah,,http://www.oceansidejewishcenter.org/,Rabbi Mark Greenspan,,,
,FALSE,en,FALSE,Divrei Negidim on Pesach Haggadah,,http://www.oceansidejewishcenter.org/,Rabbi Mark Greenspan,,,
2600609,TRUE,en,Public Domain,Teshuvot Maharam,https://www.nli.org.il/en/books/NNL_ALEPH002393721/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH002393721,"Rabbi Meir of Rothenburg, his life and his works, by Irving A. Agus. Philadelphia, 1947",,,
,FALSE,en,FALSE,Ramban on Exodus,,https://www.sefaria.org/sheets/100134.29?lang=bi&with=all&lang2=en,"Rabbi Moses ben Nahman (Nahmanides, 13th C. Spain), Commentary on Exodus 17:18",,,
,FALSE,en,FALSE,Siddur Sefard,,https://www.sefaria.org/sheets/81234,Rabbi Yoni Dahlen's translation,,,
663119785,TRUE,he,Public Domain,Bartenura on Torah,https://www.nli.org.il/en/books/NNL_ALEPH001850806/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH001850806,"Rabotenu Ba'ale ha-Tosafot, Warsaw, 1876",,,
,FALSE,en,FALSE,Ralbag on I Kings,,google translate,ralbag on I Kings 7:23,,,
232940683,TRUE,he,Public Domain,Ralbag Beur HaMilot on Torah,https://www.nli.org.il/en/books/NNL_ALEPH001076606/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH001076606,"Ralbag on Torah, Venice, 1547",,,
232940683,TRUE,he,Public Domain,Ralbag on Torah,https://www.nli.org.il/en/books/NNL_ALEPH001076606/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH001076606,"Ralbag on Torah, Venice, 1547",,,
,FALSE,en,CC0,Rambam Introduction to the Mishnah,,https://www.sefaria.org,"Rambam Introduction to the Mishnah, translation by Rabbi Francis Nataf, 2017",,,
,FALSE,en,FALSE,Ramban on Genesis,,Ramban (Nachmanides): Commentary on the Torah: Genesis by Rabbi Dr. Charles Chavel,Ramban (Nachmanides): Commentary on the Torah: Genesis by Rabbi Dr. Charles Chavel,,,
,FALSE,en,FALSE,Ramban on Deuteronomy,,https://www.judaicapress.com/products/ramban-nachmanides-commentary-on-the-torah-5-vol-set,Ramban Commentary,,,
,FALSE,en,FALSE,Ramban on Numbers,,JPS Mikraot Gedolot,Ramban Numbers 20:18,,,
233104051,TRUE,he,Public Domain,Ramban on Sefer Yetzirah,https://www.nli.org.il/en/books/NNL_ALEPH001310968/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH001310968,"Ramban on Sefer Yetzirah, Warsaw 1884",,,
233104051,TRUE,he,Public Domain,Rasag on Sefer Yetzirah,https://www.nli.org.il/en/books/NNL_ALEPH001310968/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH001310968,"Rasage on Sefer Yetzirah, Warsaw 1884",,,
246574951,FALSE,en,Public Domain,Rashi on Genesis,,http://sammlungen.ub.uni-frankfurt.de/freimann/content/titleinfo/7716358,"Raschis Pentateuchkommentar, trans. Rabb. Dr. Selig Bamberger, Hamburg, 1922. Edited by Igor Itkin [de]",,,
646884569,FALSE,en,CC-BY,Rashi on Genesis,https://www.nli.org.il/en/books/NNL_ALEPH002691623/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH002691623,"Rashi Chumash, Metsudah Publications, 2009",,,
646884569,FALSE,en,CC-BY,Rashi on Deuteronomy,https://www.nli.org.il/en/books/NNL_ALEPH002691623/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH002691623,"Rashi Chumash, Metsudah Publications, 2009",,,
646884569,FALSE,en,CC-BY,Rashi on Exodus,https://www.nli.org.il/en/books/NNL_ALEPH002691623/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH002691623,"Rashi Chumash, Metsudah Publications, 2009",,,
646884569,FALSE,en,CC-BY,Rashi on Leviticus,https://www.nli.org.il/en/books/NNL_ALEPH002691623/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH002691623,"Rashi Chumash, Metsudah Publications, 2009",,,
646884569,FALSE,en,CC-BY,Rashi on Numbers,https://www.nli.org.il/en/books/NNL_ALEPH002691623/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH002691623,"Rashi Chumash, Metsudah Publications, 2009",,,
646884569,TRUE,he,CC-BY,Rashi on Numbers,https://www.nli.org.il/en/books/NNL_ALEPH002691623/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH002691623,"Rashi Chumash, Metsudah Publications, 2009",,,
646884569,TRUE,he,CC-BY,Rashi on Deuteronomy,https://www.nli.org.il/en/books/NNL_ALEPH002691623/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH002691623,"Rashi Chumash, Metsudah Publications, 2009",,,
646884569,TRUE,he,CC-BY,Rashi on Genesis,https://www.nli.org.il/en/books/NNL_ALEPH002691623/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH002691623,"Rashi Chumash, Metsudah Publications, 2009",,,
646884569,TRUE,he,CC-BY,Rashi on Exodus,https://www.nli.org.il/en/books/NNL_ALEPH002691623/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH002691623,"Rashi Chumash, Metsudah Publications, 2009",,,
646884569,TRUE,he,CC-BY,Rashi on Leviticus,https://www.nli.org.il/en/books/NNL_ALEPH002691623/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH002691623,"Rashi Chumash, Metsudah Publications, 2009",,,
,FALSE,en,FALSE,Rashi on Jeremiah,,https://www.chabad.org/library/bible_cdo/aid/15998/showrashi/true,Rashi Jeremiah 1:12,,,
,FALSE,en,FALSE,Rashi on Genesis,,http://www.sefaria.org/Rashi_on_Genesis.7.1.1/en/Sefaria_Community_Translation?lang=en&layout=lines&sidebarLang=all,Rashi on Genesis: Suomi by Ezra Lindholm [fi],,,
,FALSE,en,FALSE,Rashi on Sotah,,a sheet,Rashi on Sotah 21b:1:2,,,
233244094,TRUE,he,Public Domain,Responsa Rav Pealim,https://www.nli.org.il/en/books/NNL_ALEPH001933708/NLI,http://primo.nli.org.il/primo-explore/fulldisplay?vid=NLI&docid=NNL_ALEPH001933708&context=L,"Rav Pealim, Jerusalem 1901-1912",,,
233086988,TRUE,he,Public Domain,Rav Peninim on Proverbs,https://www.nli.org.il/en/books/NNL_ALEPH001268232/NLI,http://primo.nli.org.il/primo-explore/fulldisplay?vid=NLI&docid=NNL_ALEPH001268232&context=L&lang=iw_IL,"Rav Peninim, Warsaw 1876",,,
,FALSE,en,FALSE,Sichot HaRan,,Rebbe Nachman's Wisdom,Rebbe Nachman's Wisdom,,,
,TRUE,he,Public Domain,Recanati on the Torah,,http://www.hebrew.grimoar.cz/rekanati_al_ha-torah.html,Recanati on the Torah,,,
,FALSE,en,FALSE,"Shulchan Arukh, Orach Chayim",,http://rabbinicalassembly.org,reisner t'shuvah / wired to the kadosh baruch hu,,,
232888575,TRUE,he,CC-BY-NC,Responsa Benei Banim,https://www.nli.org.il/en/books/NNL_ALEPH000827677/NLI,http://merhav.nli.org.il/primo-explore/fulldisplay?docid=NNL_ALEPH000827677&context=L&vid=NLI&search_scope=Local&tab=default_tab&lang=iw_IL,"Responsa Benei Banim, Jerusalem 1981-2005",,,
232888575,TRUE,he,CC-BY-NC,Chibbah Yeteirah on Torah,https://www.nli.org.il/en/books/NNL_ALEPH000827677/NLI,http://merhav.nli.org.il/primo-explore/fulldisplay?docid=NNL_ALEPH000827677&context=L&vid=NLI&search_scope=Local&tab=default_tab&lang=iw_IL,"Responsa Benei Banim, Jerusalem 1981-2005",,,
978076830,TRUE,en,Public Domain,Collected Responsa in Wartime,https://www.nli.org.il/en/books/NNL_ALEPH002109527/NLI,http://primo.nli.org.il/,Responsa in Wartime,,,
233326806,TRUE,he,Public Domain,Teshuvot Maharik,https://www.nli.org.il/en/books/NNL_ALEPH002053424/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH002053424,"Responsa Maharik, Warsaw 1884",,,
174657372,TRUE,en,CC-BY,Care of the Critically Ill,,http://www.ktav.com/index.php/responsa-of-rav-moshe-feinstein.html,"Responsa of Rav Moshe Feinstein, trans. by Moshe David Tendler; Vol. 1: Care of the Critically Ill, Hoboken, NJ: Ktav, 1996.",http://www.ktav.com/index.php/responsa-of-rav-moshe-feinstein.html,"https://images-na.ssl-images-amazon.com/images/I/51pJQPV984L._SX339_BO1,204,203,200_.jpg",
51216322,TRUE,en,CC-BY-NC,Responsa Benei Banim,https://www.nli.org.il/en/books/NNL_ALEPH002324672/NLI,http://beta.nli.org.il/he/books/NNL_ALEPH002324672/NLI,"Responsa on contemporary Jewish women's issues. Yehuda Henkin, Ktav 2003",http://www.ktav.com/index.php/responsa-on-contemporary-jewish-women-s-issues.html,"https://images-na.ssl-images-amazon.com/images/I/51HHCgsXplL._SX330_BO1,204,203,200_.jpg",
,FALSE,en,FALSE,Teshuva MeAhava Part I,,https://www.sefaria.org,Responsa Responsa Anthology,,,
227944,TRUE,en,Public Domain,Collected Responsa to Chaplains,https://www.nli.org.il/en/books/NNL_ALEPH002109525/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH002109525,Responsa to Chaplains,,,
,FALSE,en,FALSE,"Hasagot HaRaavad on Mishneh Torah, Rebels",,http://responsafortoday.com/,responsum from rabbi Golinkin,,,
233292776,TRUE,he,Public Domain,Meshech Hochma,https://www.nli.org.il/en/books/NNL_ALEPH001971607/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH001971607,"Riga, 1927",,,
,TRUE,he,Public Domain,Commentary of Ritva on Pesach Haggadah,,https://he.wikisource.org/wiki/%D7%94%D7%92%D7%93%D7%94_%D7%A9%D7%9C_%D7%A4%D7%A1%D7%97_%D7%A8%D7%99%D7%98%D7%91%22%D7%90,Ritva's Commentary -- Wikisource,,,
233096462,TRUE,he,Public Domain,Teshuvot HaRivash,https://www.nli.org.il/en/books/NNL_ALEPH001291364/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH001291364,"Rivash Responsa, Vilna, 1879",,,
,FALSE,en,FALSE,Mishnah Taanit,,http://www.sacred-texts.com/jud/t04/taa09.htm,Rodkinson,,,
,FALSE,en,Public Domain,Shabbat,,http://www.sacred-texts.com/jud/t01/t0128.htm,Rodkinson Talmud,,,
233086996,TRUE,he,Public Domain,Romemot El on Psalms,https://www.nli.org.il/en/books/NNL_ALEPH001268238/NLI,http://primo.nli.org.il/primo-explore/fulldisplay?vid=NLI&docid=NNL_ALEPH001268238&lang=iw_IL&context=L,"Romemot El, Warsaw 1875",,,
,FALSE,en,FALSE,Jonah,,none,Rosario-IT,,,
233053321,TRUE,he,Public Domain,Rosh David,https://www.nli.org.il/en/books/NNL_ALEPH001156985/NLI,https://beta.nli.org.il/he/books/NNL_ALEPH001156985/NLI,"Rosh David, Mantova 1776",,,
233086160,FALSE,en,Public Domain,Ein Yaakov,https://www.nli.org.il/en/books/NNL_ALEPH001265621/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH001265621,"S.H. Glick. En Jacob: Agada of the Babylonian Talmud. New York, 1916-1921",,,
233086160,FALSE,en,FALSE,Chagigah,https://www.nli.org.il/en/books/NNL_ALEPH001265621/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH001265621,"S.H. Glick. En Jacob: Agada of the Babylonian Talmud. New York, 1916-1921 (English)",,,
959331282,FALSE,en,FALSE,Aramaic Targum to Ruth,,http://targum.info/meg/ruth.htm,"Samson H. Levey, Hebrew Union College, 1934",,,
,FALSE,en,FALSE,Sefer HaMitzvot,,https://www.chabad.org/library/article_cdo/aid/940234/jewish/Positive-Commandment-9.htm,Sanctifying G-d's Name,,,
233132582,TRUE,he,Public Domain,Midrash Sekhel Tov,https://www.nli.org.il/en/books/NNL_ALEPH001725650/NLI,https://beta.nli.org.il/he/books/NNL_ALEPH001725650/NLI,"Sechel Tob, Berlin 1900-1901",,,
,FALSE,en,FALSE,Bava Batra,,Sefer Aggada on midrash Yalkut Pinchas 773,section on Bnot Zelophchad,,,
16863994,TRUE,en,Public Domain,"Shulchan Arukh, Yoreh De'ah",https://www.nli.org.il/en/books/NNL_ALEPH002610269/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH002610269,"Section on Charity, trans. Louis Feinberg. N.Y. School of Philanthropy, 1915",,,
233311397,TRUE,he,Public Domain,Seder Olam Zutta,https://www.nli.org.il/en/books/NNL_ALEPH002021777/NLI,https://beta.nli.org.il/he/books/NNL_ALEPH002021777/NLI,"Seder Olam Zuta, Rabbi M. Grossberg. London, 1910",,,
233124595,TRUE,he,Public Domain,Seder Olam Rabbah,https://www.nli.org.il/en/books/NNL_ALEPH001364770/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH001364770,"Seder Olam, Warsaw 1904",,,
233124595,TRUE,he,Public Domain,Vilna Gaon on Seder Olam Rabbah,https://www.nli.org.il/en/books/NNL_ALEPH001364770/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH001364770,"Seder Olam, Warsaw 1904",,,
233124595,TRUE,he,Public Domain,Yaakov Emden on Seder Olam Rabbah,https://www.nli.org.il/en/books/NNL_ALEPH001364770/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH001364770,"Seder Olam, Warsaw 1904",,,
233124595,TRUE,he,Public Domain,Meir Ayin on Seder Olam Rabbah,https://www.nli.org.il/en/books/NNL_ALEPH001364770/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH001364770,"Seder Olam, Warsaw 1904",,,
,FALSE,en,FALSE,Seder Tisha B'Av (Edot HaMizrach),,https://greatneckkollel.org/,Seder Tisha B'Av - English instructions,,,
233061914,TRUE,he,Public Domain,Sefat Emet,https://www.nli.org.il/en/books/NNL_ALEPH001186213/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH001186213,"Sefat emet, Piotrków, 1905-1908",,,
233250026,TRUE,he,Public Domain,Baal Shem Tov,https://www.nli.org.il/en/books/NNL_ALEPH001944944/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH001944944,"Sefer Baal Shem Tov. Lodz, 1938",,,
233250026,TRUE,he,Public Domain,Mekor Mayim Chayim on Baal Shem Tov,https://www.nli.org.il/en/books/NNL_ALEPH001944944/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH001944944,"Sefer Baal Shem Tov. Lodz, 1938",,,
794814124,TRUE,he,Public Domain,Perush Kadmon on Sefer Chasidim,,https://vilnacollections.yivo.org/?ca=/item.php~id=pub-000040304%7C%7Ccol=v,"Sefer Chasidim, Jozefow 1870",,,
794814124,TRUE,he,Public Domain,Brit Olam on Sefer Chasidim,,https://vilnacollections.yivo.org/?ca=/item.php~id=pub-000040304%7C%7Ccol=v,"Sefer Chasidim, Jozefow 1870",,,
233242490,TRUE,he,Public Domain,Sefer Chasidim,https://www.nli.org.il/en/books/NNL_ALEPH001928949/NLI,http://aleph.nli.org.il:80/F/?func=direct&doc_number=001928949&local_base=NNL01,"Sefer Chassidim, Zhitomir, 1857",,,
233062330,TRUE,he,CC-BY,Sefer HaIkkarim,https://www.nli.org.il/en/books/NNL_ALEPH001187491/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH001187491,Sefer Ha-'ikkarim,,,
233062703,TRUE,he,Public Domain,Sefer haBachur,https://www.nli.org.il/en/books/NNL_ALEPH001188198/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH001188198,"Sefer ha-Bahur, Prague, 1789.",,,
233062330,TRUE,en,CC-BY,Sefer HaIkkarim,https://www.nli.org.il/en/books/NNL_ALEPH001187491/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH001187491,"Sefer Ha-ikkarim, Jewish Publication Society of America, 1929",,,
233073776,TRUE,he,Public Domain,Sefer HaParnas,https://www.nli.org.il/en/books/NNL_ALEPH001225087/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH001225087,"Sefer ha-Parnas, Vilna, 1891",,,
233073776,TRUE,he,Public Domain,Haggahot of R' David Luria on Sefer HaParnas,https://www.nli.org.il/en/books/NNL_ALEPH001225087/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH001225087,"Sefer ha-Parnas, Vilna, 1891",,,
233073776,TRUE,he,Public Domain,Publisher's Haggahot on Sefer HaParnas,https://www.nli.org.il/en/books/NNL_ALEPH001225087/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH001225087,"Sefer ha-Parnas, Vilna, 1891",,,
233102351,TRUE,he,Public Domain,Sefer HaTashbetz,https://www.nli.org.il/en/books/NNL_ALEPH001306177/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH001306177,"Sefer ha-tashbetz, Lemberg, 1891",,,
545613,FALSE,en,Public Domain,Sefer HaYashar (midrash),,https://books.google.co.il/books?id=GMpKAQAAMAAJ&source=gbs_navlinks_s,"Sefer ha-Yashar,  trans. Edward B.M. Browne, New York, 1876",,,
233062704,TRUE,he,Public Domain,Sefer haBachur,https://www.nli.org.il/en/books/NNL_ALEPH001188199/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH001188199,"Sefer haBahur, Isny 1542-Mantua, 1556.",,,
233221961,TRUE,he,Public Domain,Haflaah on Ketubot,https://www.nli.org.il/en/books/NNL_ALEPH001880789/NLI,http://aleph.nli.org.il:80/F/?func=direct&doc_number=001880789&local_base=NNL01,"Sefer Hafla'ah, Lemberg, 1860",,,
,TRUE,he,Public Domain,Sefer HaKana,,http://www.hebrew.grimoar.cz/anonym/sefer_ha-kana.htm,Sefer HaKana,,,
,TRUE,he,CC-BY-SA,Sefer Kuzari,,https://bybe.benyehuda.org/read/7575,Sefer haKuzari - Project Ben-Yehuda,,,
,TRUE,he,Public Domain,Sefer HaMidot,,http://rabenubook.com/category/%D7%A1%D7%A4%D7%A8-%D7%94%D7%9E%D7%99%D7%93%D7%95%D7%AA/,Sefer HaMidot -- rabenubook,,,
233309734,TRUE,he,Public Domain,Sefer HaMidot,https://www.nli.org.il/en/books/NNL_ALEPH002016939/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH002016939,"Sefer HaMidot, Moghilev, 1811",,,
233314959,TRUE,he,Public Domain,Sefer Hamitzvot of Rasag,https://www.nli.org.il/en/books/NNL_ALEPH002027638/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH002027638,"Sefer Hamitzvot L'Rasag, Warsaw, 1914",,,
233314959,TRUE,he,Public Domain,Commentary on Sefer Hamitzvot of Rasag,https://www.nli.org.il/en/books/NNL_ALEPH002027638/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH002027638,"Sefer Hamitzvot L'Rasag, Warsaw, 1914 -- vol. 1",,,
233314959,TRUE,he,Public Domain,Commentary on Sefer Hamitzvot of Rasag,https://www.nli.org.il/en/books/NNL_ALEPH002027638/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH002027638,"Sefer Hamitzvot L'Rasag, Warsaw, 1914 -- vol. 2",,,
233314959,TRUE,he,Public Domain,Commentary on Sefer Hamitzvot of Rasag,https://www.nli.org.il/en/books/NNL_ALEPH002027638/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH002027638,"Sefer Hamitzvot L'Rasag, Warsaw, 1914 -- vol. 3",,,
233314959,TRUE,he,Public Domain,Sefer Hamitzvot of Rasag,https://www.nli.org.il/en/books/NNL_ALEPH002027638/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH002027638,"Sefer Hamitzvot L'Rasag, Warsaw, 1914. Vocalized Edition",,,
233168553,TRUE,he,Public Domain,Sefer HaMitzvot,https://www.nli.org.il/en/books/NNL_ALEPH001769510/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH001769510,"Sefer HaMitzvot, Warsaw 1883",,,
233168553,TRUE,he,Public Domain,Hasagot HaRamban on Sefer HaMitzvot,https://www.nli.org.il/en/books/NNL_ALEPH001769510/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH001769510,"Sefer HaMitzvot, Warsaw 1883",,,
233168553,TRUE,he,Public Domain,Megilat Esther on Sefer HaMitzvot,https://www.nli.org.il/en/books/NNL_ALEPH001769510/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH001769510,"Sefer HaMitzvot, Warsaw 1883",,,
233168553,TRUE,he,Public Domain,Marganita Tava on Sefer HaMitzvot,https://www.nli.org.il/en/books/NNL_ALEPH001769510/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH001769510,"Sefer HaMitzvot, Warsaw 1883",,,
233168553,TRUE,he,,Kinaat Sofrim on Sefer HaMitzvot,https://www.nli.org.il/en/books/NNL_ALEPH001769510/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH001769510,"Sefer HaMitzvot, Warsaw 1883",,,
233168553,TRUE,he,Public Domain,Lev Sameach,https://www.nli.org.il/en/books/NNL_ALEPH001769510/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH001769510,"Sefer HaMitzvot, Warsaw 1883",,,
41652617,TRUE,he,Public Domain,Sefer HaYashar (midrash),,https://he.wikisource.org/wiki/%D7%A1%D7%A4%D7%A8_%D7%94%D7%99%D7%A9%D7%A8_-_%D7%9E%D7%A7%D7%A8%D7%90_%D7%95%D7%90%D7%92%D7%93%D7%94,"Sefer HaYashar, Livorno 1870",,,
730523,TRUE,en,CC-BY,Sefer HaYashar,https://www.nli.org.il/en/books/NNL_ALEPH002199310/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH002199310,"Sefer Hayashar, trans. Seymour J. Cohen. 1973.",,,
233061985,TRUE,he,Public Domain,Chiddushei HaRim on Torah,https://www.nli.org.il/en/books/NNL_ALEPH001186283/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH001186283,"Sefer HaZchut, in Chidushei HaRim on Gittin, Warsaw, 1877",,,
233169283,TRUE,he,Public Domain,Sefer Mitzvot Katan,https://www.nli.org.il/en/books/NNL_ALEPH001771677/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH001771677,"Sefer Mitzvot Katan, Kopys, 1820",,,
233169283,TRUE,he,Public Domain,Haggahot Rabbeinu Peretz on Sefer Mitzvot Katan,https://www.nli.org.il/en/books/NNL_ALEPH001771677/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH001771677,"Sefer Mitzvot Katan, Kopys, 1820",,,
233169283,TRUE,he,Public Domain,Haggahot Chadashot on Sefer Mitzvot Katan,https://www.nli.org.il/en/books/NNL_ALEPH001771677/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH001771677,"Sefer Mitzvot Katan, Kopys, 1820",,,
19199567,TRUE,he,Public Domain,Sefat Yeter,,https://he.wikisource.org/wiki/%D7%A1%D7%A4%D7%A8_%D7%A9%D7%A4%D7%AA_%D7%99%D7%AA%D7%A8,"Sefer Sefat Yeter, Warsaw 1895",,,
233099128,TRUE,he,Public Domain,Teshuvot Maharam,https://www.nli.org.il/en/books/NNL_ALEPH001298067/NLI,http://merhav.nli.org.il/primo-explore/fulldisplay?vid=NLI&docid=NNL_ALEPH001298067,"Sefer She'elot uTeshuvot, Kremonah, 1557",,,
1140875688,TRUE,he,Public Domain,Shem MiShmuel,https://www.nli.org.il/en/books/NNL_ALEPH001875809/NLI,http://aleph.nli.org.il/F/?func=direct&doc_number=001875809&local_base=NNL01,"Sefer Shem Mishmuel, Piotrkow, 1927-1934",,,
233347043,TRUE,he,Public Domain,Haamek Davar on Genesis,https://www.nli.org.il/en/books/NNL_ALEPH002095301/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH002095301,"Sefer Torat Elohim, Vilna 1879",,,
