Leviticus 20:16,ואשה אשר תקרב אל כל בהמה לרבעה אתה והרגת את האשה ואת הבהמה מות יומתו דמיהם בם,290.81,309.43,16,17,17.5,1.03
Leviticus 20:17,ואיש אשר יקח את אחתו בת אביו או בת אמו וראה את ערותה והיא תראה את ערותו חסד הוא ונכרתו לעיני בני עמם ערות אחתו גלה עונו ישא,309.43,346.62,17,28,36.06,1.29
Leviticus 20:18,ואיש אשר ישכב את אשה דוה וגלה את ערותה את מקרה הערה והיא גלתה את מקור דמיה ונכרתו שניהם מקרב עמם,346.62,377.93,18,21,30.21,1.44
Leviticus 20:19,וערות אחות אמך ואחות אביך לא תגלה כי את שארו הערה עונם ישאו,377.93,395.28,19,13,16.24,1.25
Leviticus 20:20,ואיש אשר ישכב את דדתו ערות דדו גלה חטאם ישאו ערירים ימתו,395.28,410.39,20,12,13.99,1.17
Leviticus 20:21,ואיש אשר יקח את אשת אחיו נדה הוא ערות אחיו גלה ערירים יהיו,410.39,426.2,21,13,14.67,1.13
Leviticus 20:22,ושמרתם את כל חקתי ואת כל משפטי ועשיתם אתם ולא תקיא אתכם הארץ אשר אני מביא אתכם שמה לשבת בה,426.2,449.63,22,20,22.3,1.12
Leviticus 20:23,ולא תלכו בחקת הגוי אשר אני משלח מפניכם כי את כל אלה עשו ואקץ בם,449.63,468.78,23,15,18.03,1.2
Leviticus 20:24,ואמר לכם אתם תירשו את אדמתם ואני אתננה לכם לרשת אתה ארץ זבת חלב ודבש אני יהוה אלהיכם אשר הבדלתי אתכם מן העמים,468.78,503.09,24,23,33.14,1.44
Leviticus 20:25,והבדלתם בין הבהמה הטהרה לטמאה ובין העוף הטמא לטהר ולא תשקצו את נפשתיכם בבהמה ובעוף ובכל אשר תרמש האדמה אשר הבדלתי לכם לטמא,503.09,537.63,25,23,33.43,1.45
Leviticus 20:26,והייתם לי קדשים כי קדוש אני יהוה ואבדל אתכם מן העמים להיות לי,537.63,554.47,26,13,15.71,1.21
Leviticus 20:27,ואיש או אשה כי יהיה בהם אוב או ידעני מות יומתו באבן ירגמו אתם דמיהם בם,554.47,1.15,27,16,17.98,1.12
Leviticus 21:1,ויאמר יהוה אל משה אמר אל הכהנים בני אהרן ואמרת אלהם לנפש לא יטמא בעמיו,1.15,19.63,1,15,17.3,1.15
Leviticus 21:2,כי אם לשארו הקרב אליו לאמו ולאביו ולבנו ולבתו ולאחיו,19.63,34.03,2,10,13.23,1.32
Leviticus 21:3,ולאחתו הבתולה הקרובה אליו אשר לא היתה לאיש לה יטמא,34.03,47.99,3,10,12.82,1.28
Leviticus 21:4,לא יטמא בעל בעמיו להחלו,47.99,55.33,4,5,6.16999999999999,1.23
Leviticus 21:5,לא יקרחה [יקרחו] קרחה בראשם ופאת זקנם לא יגלחו ובבשרם לא ישרטו שרטת,55.33,72.46,5,13,15.91,1.22
Leviticus 21:6,קדשים יהיו לאלהיהם ולא יחללו שם אלהיהם כי את אשי יהוה לחם אלהיהם הם מקריבם והיו קדש,72.46,101.35,6,17,27.72,1.63
Leviticus 21:7,אשה זנה וחללה לא יקחו ואשה גרושה מאישה לא יקחו כי קדש הוא לאלהיו,101.35,119.18,7,14,16.64,1.19
Leviticus 21:8,וקדשתו כי את לחם אלהיך הוא מקריב קדש יהיה לך כי קדוש אני יהוה מקדשכם,119.18,138.48,8,15,18.16,1.21
Leviticus 21:9,ובת איש כהן כי תחל לזנות את אביה היא מחללת באש תשרף,138.48,153.54,9,12,13.9,1.16
Leviticus 21:10,והכהן הגדול מאחיו א‍שר יוצק על ראשו שמן המשחה ומלא את ידו ללבש את הבגדים את ראשו לא יפרע ובגדיו לא יפרם,153.54,184.01,10,22,29.33,1.33
Leviticus 21:11,ועל כל נפשת מת לא יבא לאביו ולאמו לא יטמא,184.01,195.15,11,10,9.91,0.99
Leviticus 21:12,ומן המקדש לא יצא ולא יחלל את מקדש אלהיו כי נזר שמן משחת אלהיו עליו אני יהוה,195.15,221.47,12,17,25.23,1.48
Leviticus 21:13,והוא אשה בבתוליה יקח,221.47,231.09,13,4,8.43000000000001,2.11
Leviticus 21:14,אלמנה וגרושה וחללה זנה את אלה לא יקח כי אם בתולה מעמיו יקח אשה,231.09,248.21,14,14,15.93,1.14
Leviticus 21:15,ולא יחלל זרעו בעמיו כי אני יהוה מקדשו,248.21,259.37,15,8,10.01,1.25
Leviticus 21:16,וידבר יהוה אל משה לאמר,259.37,265.82,16,5,5.33999999999998,1.07
Leviticus 21:17,דבר אל אהרן לאמר איש מזרעך לדרתם אשר יהיה בו מום לא יקרב להקריב לחם אלהיו,265.82,288.26,17,16,21.33,1.33
Leviticus 21:18,כי כל איש אשר בו מום לא יקרב איש עור או פסח או חרם או שרוע,288.26,303.68,18,16,14.27,0.89
Leviticus 21:19,או איש אשר יהיה בו שבר רגל או שבר יד,303.68,314.91,19,10,10.08,1.01
Leviticus 21:20,או גבן או דק או תבלל בעינו או גרב או ילפת או מרוח אשך,314.91,329.32,20,14,13.26,0.95
Leviticus 21:21,כל איש אשר בו מום מזרע אהרן הכהן לא יגש להקריב את אשי יהוה מום בו את לחם אלהיו לא יגש להקריב,329.32,358.73,21,22,28.15,1.28
Leviticus 21:22,לחם אלהיו מקדשי הקדשים ומן הקדשים יאכל,358.73,370.12,22,7,10.18,1.45
Leviticus 21:23,אך אל הפרכת לא יבא ואל המזבח לא יגש כי מום בו ולא יחלל את מקדשי כי אני יהוה מקדשם,370.12,394.05,23,20,22.85,1.14
Leviticus 21:24,וידבר משה אל אהרן ואל בניו ואל כל בני ישראל,394.05,1.15,24,10,10.28,1.03
Leviticus 22:1,וידבר יהוה אל משה לאמר,1.15,7.34,1,5,5.07,1.01
Leviticus 22:2,דבר אל אהרן ואל בניו וינזרו מקדשי בני ישראל ולא יחללו את שם קדשי אשר הם מקדשים לי אני יהוה,7.34,30.84,2,20,22.43,1.12
Leviticus 22:3,אמר אלהם לדרתיכם כל איש אשר יקרב מכל זרעכם אל הקדשים אשר יקדישו בני ישראל ליהוה וטמאתו עליו ונכרתה הנפש ההוא מלפני אני יהוה,30.84,65.78,3,24,33.69,1.4
Leviticus 22:4,איש איש מזרע אהרן והוא צרוע או זב בקדשים לא יאכל עד אשר יטהר והנגע בכל טמא נפש או איש אשר תצא ממנו שכבת זרע,65.78,97.6,4,25,30.6,1.22
Leviticus 22:5,או איש אשר יגע בכל שרץ אשר יטמא לו או באדם אשר יטמא לו לכל טמאתו,97.6,113.67,5,16,14.91,0.93
Leviticus 22:6,נפש אשר תגע בו וטמאה עד הערב ולא יאכל מן הקדשים כי אם רחץ בשרו במים,113.67,133.6,6,16,18.77,1.17
Leviticus 22:7,ובא השמש וטהר ואחר יאכל מן הקדשים כי לחמו הוא,133.6,145.72,7,10,11.02,1.1
Leviticus 22:8,נבלה וטרפה לא יאכל לטמאה בה אני יהוה,145.72,156.83,8,8,9.96000000000001,1.25
Leviticus 22:9,ושמרו את משמרתי ולא ישאו עליו חטא ומתו בו כי יחללהו אני יהוה מקדשם,156.83,174.49,9,14,16.51,1.18
Leviticus 22:10,וכל זר לא יאכל קדש תושב כהן ושכיר לא יאכל קדש,174.49,186.68,10,11,11.04,1
Leviticus 22:11,וכהן כי יקנה נפש קנין כספו הוא יאכל בו ויליד ביתו הם יאכלו בלחמו,186.68,203.99,11,14,16.19,1.16
Leviticus 22:12,ובת כהן כי תהיה לאיש זר הוא בתרומת הקדשים לא תאכל,203.99,219.3,12,11,14.21,1.29
Leviticus 22:13,ובת כהן כי תהיה אלמנה וגרושה וזרע אין לה ושבה אל בית אביה כנעוריה מלחם אביה תאכל וכל זר לא יאכל בו,219.3,253.49,13,22,33.09,1.5
Leviticus 22:14,ואיש כי יאכל קדש בשגגה ויסף חמשיתו עליו ונתן לכהן את הקדש,253.49,271.57,14,12,16.97,1.41
Leviticus 22:15,ולא יחללו את קדשי בני ישראל את אשר ירימו ליהוה,271.57,283.35,15,10,10.64,1.06
Leviticus 22:16,והשיאו אותם עון אשמה באכלם את קדשיהם כי אני יהוה מקדשם,283.35,298.84,16,11,14.3,1.3
Leviticus 22:17,וידבר יהוה אל משה לאמר,298.84,305.11,17,5,5.18000000000001,1.04
Leviticus 22:18,דבר אל אהרן ואל בניו ואל כל בני ישראל ואמרת אלהם איש איש מבית ישראל ומן הגר בישראל אשר יקריב קרבנו לכל נדריהם ולכל נדבותם אשר יקריבו ליהוה לעלה,305.11,343.87,18,29,37.59,1.3
Leviticus 22:19,לרצנכם תמים זכר בבקר בכשבים ובעזים,343.87,358.7,19,6,13.72,2.29
Leviticus 22:20,כל אשר בו מום לא תקריבו כי לא לרצון יהיה לכם,358.7,370.4,20,11,10.58,0.96
Leviticus 22:21,ואיש כי יקריב זבח שלמים ליהוה לפלא נדר או לנדבה בבקר או בצאן תמים יהיה לרצון כל מום לא יהיה בו,370.4,394.65,21,21,23.2,1.1
Leviticus 22:22,עורת או שבור או חרוץ או יבלת או גרב או ילפת לא תקריבו אלה ליהוה ואשה לא תתנו מהם על המזבח ליהוה,394.65,424.1,22,22,28.31,1.29
