Exodus 6:2,וידבר אלהים אל־משה ויאמר אליו אני יהוה,24.81,34.99,2,7,9.08,1.3
Exodus 6:3,וארא אל־אברהם אל־יצחק ואל־יעקב באל שדי ושמי יהוה לא נודעתי להם,34.99,51.91,3,11,15.81,1.44
Exodus 6:4,וגם הקמתי את־בריתי אתם לתת להם את־ארץ כנען את ארץ מגריהם אשר־גרו בה,51.91,70.81,4,13,17.72,1.36
Exodus 6:5,וגם אני שמעתי את־נאקת בני ישראל אשר מצרים מעבדים אתם ואזכר את־בריתי,70.81,89.53,5,12,17.58,1.47
Exodus 6:6,לכן אמר לבני־ישראל אני יהוה והוצאתי אתכם מתחת סבלת מצרים והצלתי אתכם מעבדתם וגאלתי אתכם בזרוע נטויה ובשפטים גדלים,89.53,123.7,6,19,33.07,1.74
Exodus 6:7,ולקחתי אתכם לי לעם והייתי לכם לאלהים וידעתם כי אני יהוה אלהיכם המוציא אתכם מתחת סבלות מצרים,123.7,148.47,7,17,23.59,1.39
Exodus 6:8,והבאתי אתכם אל־הארץ אשר נשאתי את־ידי לתת אתה לאברהם ליצחק וליעקב ונתתי אתה לכם מורשה אני יהוה,148.47,175.03,8,17,25.46,1.5
Exodus 6:9,וידבר משה כן אל־בני ישראל ולא שמעו אל־משה מקצר רוח ומעבדה קשה,175.03,192.83,9,12,16.69,1.39
Exodus 6:10,וידבר יהוה אל־משה לאמר,192.83,199.41,10,4,5.39999999999998,1.35
Exodus 6:11,בא דבר אל־פרעה מלך מצרים וישלח את־בני־ישראל מארצו,199.41,211.83,11,8,11.31,1.41
Exodus 6:12,וידבר משה לפני יהוה לאמר הן בני־ישראל לא־שמעו אלי ואיך ישמעני פרעה ואני ערל שפתים,211.83,233.81,12,15,20.9,1.39
Exodus 6:13,וידבר יהוה אל־משה ואל־אהרן ויצום אל־בני ישראל ואל־פרעה מלך מצרים להוציא את־בני־ישראל מארץ מצרים,233.81,257.92,13,14,23.03,1.65
Exodus 6:14,אלה ראשי בית־אבתם בני ראובן בכר ישראל חנוך ופלוא חצרון וכרמי אלה משפחת ראובן,257.92,278.98,14,14,19.91,1.42
Exodus 6:15,ובני שמעון ימואל וימין ואהד ויכין וצחר ושאול בן־הכנענית אלה משפחת שמעון,278.98,297.42,15,12,17.32,1.44
Exodus 6:16,ואלה שמות בני־לוי לתלדתם גרשון וקהת ומררי ושני חיי לוי שבע ושלשים ומאת שנה,297.42,321.5,16,14,23,1.64
Exodus 6:17,בני גרשון לבני ושמעי למשפחתם,321.5,330.62,17,5,7.98000000000002,1.6
